adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1fOsyhVz5qyX2rl1qqX6KImVhTx.jpg,"[18, 35]",644479,es,Dedicada A Mi Ex,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",7.926,/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,2019-11-01,Dedicated to my ex,False,8.3,480
False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"[35, 18]",3082,en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,16.094,/9xeglIbChLIe0P4fTQNAdlG2v0C.jpg,1936-02-05,Modern Times,False,8.3,3212
False,/wqgZSvgoctaadgwUdPYVsksivxn.jpg,"[35, 18, 10749]",20334,en,The Shop Around the Corner,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",14.915,/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,1940-01-12,The Shop Around the Corner,False,8.3,592
False,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,"[12, 35, 878]",105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",60.189,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,1985-07-03,Back to the Future,False,8.3,17634
False,/yHtB4KHNigx3ZoxDvQbW2SOXGfq.jpg,"[16, 10751, 12, 14]",441130,en,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",22.222,/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,2020-10-26,Wolfwalkers,False,8.3,914
False,/aLqtWLA6NQHBwQHvHDq5z4EKUm0.jpg,"[16, 14, 10749, 18]",533514,ja,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",46.718,/keDKycCcn3VgYvZhLnGiyYYtb2H.jpg,2020-09-18,Violet Evergarden: The Movie,False,8.3,301
False,/1EAxNqdkVnp48a7NUuNBHGflowM.jpg,"[16, 28, 878, 18]",283566,ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",45.853,/md5wZRRj8biHrGtyitgBZo7674t.jpg,2021-03-08,Evangelion: 3.0+1.0 Thrice Upon a Time,False,8.3,628
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",371.548,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-24,Top Gun: Maverick,False,8.3,6255
False,/8GXkzHTvuj3ftethkrqW330LJKz.jpg,[10402],568300,ko,러브 유어셀프 인 서울,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon.,10.973,/1u0rtWPgYfAWmqveXOsQDvMRODD.jpg,2019-01-26,BTS World Tour: Love Yourself in Seoul,False,8.3,393
False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,"[10749, 18]",527641,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",47.078,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,Five Feet Apart,False,8.3,5066
False,/L7DIiAdP8DnNqOh7454ZrTYspR.jpg,"[10402, 18, 10749]",630566,en,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",15.663,/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,2020-10-09,Clouds,False,8.3,909
False,/h31SOVlekuHXsMWVGxI8nPPfY82.jpg,"[18, 37]",335,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",23.234,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,1968-12-21,Once Upon a Time in the West,False,8.3,3700
False,/ySaK6hpbCc2OE13ac7ovhgWwR5u.jpg,[10402],568332,en,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",12.215,/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,2018-12-31,Taylor Swift: Reputation Stadium Tour,False,8.3,265
False,/6C1U0cKK5zGjyUSwNc5GLSVCr7Y.jpg,"[18, 10752]",25237,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",22.063,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-07-09,Come and See,False,8.3,1103
False,/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,"[18, 10752]",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",39.538,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-08-15,Apocalypse Now,False,8.3,7089
False,/f72GEQF2lKsdmEULSI9bWCbQylH.jpg,"[80, 18, 53, 36]",29259,fr,Le Trou,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",8.28,/8tAyoNf8M4nnMtjZ3RPwDJcx0yL.jpg,1960-03-18,Le Trou,False,8.3,375
False,/354kfjVb96mtFALMhBE6jzHGiA2.jpg,"[18, 10752]",975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,15.025,/l2IY0gOHHmCWM90LjteFssxIV1G.jpg,1957-10-25,Paths of Glory,False,8.3,2411
False,/u1wHUA0R48FH4WV3sGqjwx3aNZm.jpg,"[16, 18, 10402, 10749]",632632,ja,映画 ギヴン,"The relationship between a band's bassist, their drummer, and the drummer’s roommate and ex-boyfriend, who is a professional violinist.",29.747,/3trPz7muDOv4AHjDZiD3MLGls2Q.jpg,2020-08-22,Given,False,8.3,343
False,/oOM2JzhVBjWyZFHW2iBQQ8A3znY.jpg,"[18, 53]",16672,ja,砂の女,An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.,10.912,/f0JpsMQ9oEjKBD66Ky3qK3z7LGT.jpg,1964-02-15,Woman in the Dunes,False,8.3,328
False,/e782pDRAlu4BG0ahd777n8zfPzZ.jpg,"[16, 14, 18, 10402]",555604,en,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",332.797,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,2022-11-09,Guillermo del Toro's Pinocchio,False,8.3,1987
False,/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,"[16, 28, 12, 14, 53]",635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",404.342,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,2020-10-16,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,False,8.3,2972
False,/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg,"[18, 10749]",447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",72.813,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,2020-11-27,Life in a Year,False,8.3,1291
False,/ns4vN9p3Z0inYlhh4q9vYXUw3zp.jpg,"[16, 53]",10494,ja,PERFECT BLUE,A retired pop singer turned actress' sense of reality is shaken when she is stalked by an obsessed fan and seemingly a ghost of her past.,33.52,/2RvBe8U9nMv2n86OmIdy0iz9zK7.jpg,1997-07-25,Perfect Blue,False,8.3,1962
False,/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg,[18],637920,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",31.815,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,Miracle in Cell No. 7,False,8.3,4089
False,/bGksau9GGu0uJ8DJQ8DYc9JW5LM.jpg,"[18, 35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,53.413,/323BP0itpxTsO0skTwdnVmf7YC9.jpg,2011-11-02,The Intouchables,False,8.3,15500
False,/6rmb35g7XoMCMQtnbH0rUecFZlV.jpg,"[18, 10402, 10749]",10376,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",20.347,/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,1998-10-28,The Legend of 1900,False,8.3,1990
False,/sQkRiQo3nLrQYMXZodDjNUJKHZV.jpg,"[16, 28, 878]",618344,en,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",33.38,/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,2020-05-05,Justice League Dark: Apokolips War,False,8.3,1274
False,/oA7EHjQPgtPKSrvtNtzA82opnrQ.jpg,[18],265177,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",16.034,/zPLyLO68iiiSF8ASGtmfXGf2EMN.jpg,2014-09-19,Mommy,False,8.3,2445
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",156.48,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,False,8.3,22771
False,/foc0hOprAdNpk1auscKqtipMtT5.jpg,"[18, 53, 9648, 28]",670,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors.",32.718,/5sTFaTUudsI96PfwYuVhPKxKu28.jpg,2003-11-21,Oldboy,False,8.3,7321
False,/32YB3OXR036XBi1Dm5i9D0hDM2o.jpg,[18],797,sv,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.",15.551,/bdXbfUir63TQHA5NTNcXPICZCW8.jpg,1966-10-18,Persona,False,8.3,1784
False,/2u1YG0pgm5bIOXO2OVWLNdMl23f.jpg,"[16, 10751, 12, 35, 14]",508965,en,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",26.7,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.3,3323
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",278.757,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.3,26456
False,/pi3yXaJzVxZUayUfqMekcsN199A.jpg,[18],575813,zh,少年的你,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",23.227,/csVZ2ZQCj98XdZoCuW1aixMYJ0W.jpg,2019-10-25,Better Days,False,8.3,315
False,/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg,"[18, 10751, 14]",1585,en,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",33.893,/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg,1946-12-20,It's a Wonderful Life,False,8.3,3665
False,/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,"[10751, 16, 18]",8587,en,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",124.752,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-23,The Lion King,False,8.3,16304
False,/9o9ci7ZH9chSy8B7YXCBYih8Kkd.jpg,"[53, 18, 10749]",290098,ko,아가씨,"In 1930s Korea, a new girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler, who is posing as a Japanese Count, to help him seduce the Lady and steal her fortune.",31.661,/ic4s9k48semzBCUrbglyCmnGaHJ.jpg,2016-06-01,The Handmaiden,False,8.3,3050
False,/dW7F0nNVbjFesNKdw950GJ07T4p.jpg,"[10770, 16, 878, 28, 12, 35, 18, 14, 10402]",537061,en,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",46.755,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,2019-09-02,Steven Universe: The Movie,False,8.3,728
